target,age_group,country,exp_group,views_day,movie_views_rate,movie_likes_rate,covid_likes_rate,sport_likes_rate,politics_likes_rate,business_likes_rate,tech_likes_rate,user_emb_0,user_emb_1,user_emb_2,user_emb_3,user_emb_4,user_emb_5,user_emb_6,user_emb_7,user_emb_8,user_emb_9,topic,likes_rating,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,post_emb_0,post_emb_1,post_emb_2,post_emb_3,post_emb_4,post_emb_5,post_emb_6,post_emb_7,post_emb_8,post_emb_9
0,20-24,Ukraine,2,6,0.4177449168207024,0.1150442477876106,0.1487603305785124,0.1948051948051948,0.2641509433962264,0.15625,0.1875,-0.18625616,-0.5072804,-0.03692487,-0.0033980275,-0.35616645,0.26328468,-0.13081734,-0.15000288,0.051764853,0.19591579,movie,220,0.1263893308483517,-0.185985066369142,-0.062378824724962,0.0290976903764323,-0.0182137422543209,-0.004367047831306,-0.0112849097230916,0.0043332567928804,0.0266312639406573,-0.0331399521429708,-0.084437005,-1.2268184,-0.56461453,-2.0237591,1.8348186,0.66898817,1.1426991,-1.0674065,-1.1092473,-0.2971727
0,20-24,Russia,2,5,0.4247967479674797,0.1770334928229665,0.1804511278195488,0.2280701754385964,0.275,0.3478260869565217,0.0,-0.07401246,-0.23436514,-0.18777354,-0.099101804,-0.45534596,0.18816791,-0.03753246,0.1532129,0.41336218,-0.17266403,sport,133,0.0628868160197255,-0.0829751462857185,0.0596248295155755,0.0055335454531153,0.0006094072111855,-0.0860706976017792,-0.0461745189555306,0.0550748278664596,-0.0006305428547084,-0.003722697321148,1.0988721,1.2687691,-1.6974705,0.4255815,0.609455,0.2609462,-1.1559182,-0.16974285,1.5987957,-0.72566336
0,25-33,Russia,4,5,0.290650406504065,0.2097902097902098,0.1546391752577319,0.1263157894736842,0.108433734939759,0.0,0.0666666666666666,0.20995848,0.24512799,-0.396651,0.05957119,-0.23689905,-0.47554457,0.7370783,-0.15502578,0.12507683,-0.07997497,covid,310,0.495300393839262,0.3491932035276888,-0.0408052766369293,0.0607806034875429,0.1095244194038252,0.0252209892840143,-0.091274894111125,-0.0204345523661389,-0.0181444376185385,0.0064701338446609,0.004353599,-0.4233115,-1.4762254,-0.18965945,0.3680213,-1.1018473,0.6108104,-0.24396776,0.38621596,-0.69103473
0,14-19,Russia,4,5,0.4126016260162601,0.083743842364532,0.0948275862068965,0.1549295774647887,0.0952380952380952,0.0,0.0769230769230769,-0.27967823,0.20738159,0.19333272,0.30274153,-0.26335028,-0.12940373,0.47837144,0.09424282,0.47663838,-0.12305077,movie,286,0.2241480007028034,-0.3001821329101161,-0.0183751270980835,0.1686948775678788,-0.0867004464944063,0.0681855935664866,-0.0031546558825902,-0.0032754835258132,0.0427159382353054,-0.0269048423194414,-1.2095155,-0.7804119,0.21687081,-2.2579448,-0.5629625,1.1351014,-0.62797076,0.071490884,-0.9547203,1.5594267
0,14-19,Ukraine,3,6,0.3844731977818854,0.1538461538461538,0.1888111888111888,0.2714285714285714,0.1929824561403508,0.1851851851851851,0.0,0.18228024,-0.083712116,0.24832365,0.34948647,-0.51536745,0.23088029,-0.051344685,-0.05778434,-0.10808364,0.32182556,sport,67,0.1093951260604723,-0.1229547944689637,0.1533904276848623,0.0015975320345131,-0.0021951563056806,-0.1907867542237342,-0.0490880020808931,0.0539577911171931,-0.0527342483225588,0.0518680317826225,-1.5044614,1.0130336,0.32057443,0.71593463,0.61376387,-0.2798996,2.0446382,-0.9541319,-0.22214274,-1.2332132
0,14-19,Russia,0,5,0.3983739837398374,0.1275510204081632,0.1102362204724409,0.2419354838709677,0.2040816326530612,0.0833333333333333,0.0769230769230769,0.010386723,-0.5409046,0.043223806,-0.29990694,-0.121113986,0.1887686,0.46920985,0.21134935,-0.04992121,-0.13568035,covid,340,0.3894828513847734,0.2441752111218199,-0.0253932692997254,0.043619055060503,0.0827733399770419,0.0148508224105459,-0.0684604545755332,-0.0314569353750573,0.0051763592624892,-0.0301357148023475,-0.5817653,-1.2939978,1.2789989,0.2984209,1.4218984,-1.7019548,0.38234633,-0.544662,0.11955584,-0.47969118
0,14-19,Russia,0,5,0.4329268292682927,0.0798122065727699,0.1328125,0.25,0.1363636363636363,0.0952380952380952,0.0,0.22660615,0.42928264,-0.109917454,-0.24773021,-0.08933349,0.34352845,-0.14082067,-0.2763892,0.016891735,0.5073642,covid,229,0.230353360623721,0.1031541556005164,-0.0318015985396717,-0.1113598597656418,-0.168638561159399,0.0134170533907454,-0.0297319297807088,0.0105856669477259,0.0082079675714461,-0.0278698517605688,-1.6860591,-1.1937007,-1.4061784,0.344044,1.6634169,-0.3045378,-0.49271786,0.20027457,0.42109066,0.20216809
0,14-19,Russia,4,6,0.4232902033271719,0.0349344978165938,0.0067114093959731,0.0571428571428571,0.0714285714285714,0.0,0.0,0.13515376,-0.12620264,0.09988555,0.23578213,0.64055175,-0.03832548,0.26650155,0.2679078,0.43508255,-0.0433058,covid,424,0.172209487288847,0.0888584479674623,0.0093026597376579,-0.075107324046104,-0.1361051362340462,0.0155390506725257,-0.0314406352570787,0.0213258019552292,-0.0180686417856997,-0.0036384811820102,-1.4532316,0.5901117,-1.5380731,0.44774857,-0.070843734,0.26531538,-0.2580997,0.5832306,0.26555964,-0.37225154
0,25-33,Russia,1,5,0.2479674796747967,0.2049180327868852,0.1351351351351351,0.0631578947368421,0.0470588235294117,0.0303030303030303,0.04,0.14458014,-0.16245875,-0.37307453,-0.040721186,-0.23612966,-0.2736184,0.68845093,-0.2234511,0.08778089,0.01218723,covid,197,0.618805370950349,0.4476732265683903,-0.041166653011705,-0.2999083013973548,-0.5432411983616425,0.0289511732953779,-0.0669014773210032,-0.0325075083681597,-0.0681957380868445,-0.0003862021778481,0.39782038,0.3053466,1.1133668,-1.1997393,1.3464389,2.4073954,0.9640237,1.5191091,-0.56179595,1.7013968
0,20-24,Russia,4,6,0.4195933456561922,0.1629955947136563,0.1739130434782608,0.1041666666666666,0.1,0.16,0.1818181818181818,0.47672573,0.07916819,0.41069078,-0.24075735,0.27163512,0.1664703,-0.061139766,0.42426798,0.3460525,-0.12256991,covid,312,0.3980954330318244,0.2363517976113152,-0.0289801024945045,0.0435789826573125,0.0816205157124495,0.0076601310940226,-0.076074524352119,-0.0233535739322609,0.0187039714051885,-0.0276991007798492,-0.2975319,-0.8793458,-1.8854564,-0.8996509,0.28661835,1.0164559,0.9812358,0.07527107,-1.1388396,-0.92254806
0,20-24,Russia,4,6,0.3807763401109057,0.0388349514563106,0.053030303030303,0.0784313725490196,0.1515151515151515,0.0714285714285714,0.0,-0.46785215,0.2363221,0.118763424,-0.4955332,-0.052462447,-0.077366926,0.16606452,-0.08545463,-0.047821496,0.023663554,covid,334,0.2313253861493045,0.0607309279147485,-0.0051012463676502,-0.0918883125193192,-0.1504228688494916,-0.0078447722172229,-0.0359709446077315,-0.015313926920652,0.0262474208482712,-0.0473869392622416,-1.4859387,-1.1758854,0.07125747,0.062561214,-0.14800408,-1.4742991,0.72795445,1.7346829,-0.31812862,-0.49033538
0,14-19,Russia,3,6,0.4066543438077634,0.0181818181818181,0.0070921985815602,0.0303030303030303,0.1052631578947368,0.0,0.0,-0.056217134,-0.34743986,0.6466427,-0.16602923,0.16819903,-0.16015896,0.12893227,-0.242523,-0.25074726,0.018366521,sport,250,0.1799341065992465,-0.1972317801324625,0.2070349535375642,-0.0047997524616705,0.0118733996173052,-0.1437066821024073,0.0394729276771117,0.0517371002108879,-0.0252060910676537,-0.0591900955753792,-0.8180802,-0.0074576563,-0.35159847,0.35788417,0.2357246,0.7258755,0.45944986,0.34815064,-0.25645882,0.45803586
0,20-24,Belarus,2,6,0.377079482439926,0.1519607843137254,0.2064516129032258,0.2352941176470588,0.1666666666666666,0.1538461538461538,0.3076923076923077,0.07598151,0.021714473,-0.1727712,-0.002741092,-0.13450629,0.26521358,0.12710454,-0.41014963,0.19595599,-0.055094816,covid,125,0.401811601222684,0.2728606125629185,-0.0247672051571786,0.049734875682504,0.081070718859671,-0.0092337805016079,-0.0784504723221046,-0.0096389331002935,-0.0218996454625122,0.0164268398172134,-1.5222275,0.54196864,-0.29690498,-0.38300195,-0.2944155,-1.3299608,-1.0253679,-1.1059937,0.9397561,-1.5190418
0,14-19,Russia,0,6,0.3937153419593345,0.0845070422535211,0.1166666666666666,0.1325301204819277,0.1458333333333333,0.054054054054054,0.3076923076923077,0.5646643,-0.40741968,0.0026534144,-0.2973762,-0.21250445,0.012370564,0.32572636,0.015493818,0.17722495,-0.3398997,covid,216,0.618805370950349,0.4476732265683903,-0.041166653011705,-0.2999083013973548,-0.5432411983616425,0.0289511732953779,-0.0669014773210032,-0.0325075083681597,-0.0681957380868445,-0.0003862021778481,1.6887919,1.0419679,0.18593688,0.29930848,2.006908,-0.6264962,-0.17553046,0.49098662,-1.5649872,0.79851514
0,25-33,Russia,1,6,0.4085027726432532,0.1538461538461538,0.1666666666666666,0.2222222222222222,0.15,0.2045454545454545,0.0526315789473684,0.15562087,-0.19798557,-0.41362643,0.41601244,0.023632867,0.050739102,0.3850733,-0.34188086,0.3073622,-0.23422979,covid,203,0.1585807293342958,0.032019571602903,-0.0106210486409755,-0.0544112320927848,-0.1068002030965982,-0.014427481670431,-0.0251951828700701,0.0040196772249973,-0.0045540332467306,-0.018404698400184,-1.4942449,0.24227129,1.1245506,-0.3217138,0.62380856,0.77656984,0.18777035,1.4670731,-1.0200036,0.5256199
0,14-19,Russia,3,5,0.4329268292682927,0.0938967136150234,0.073394495412844,0.0806451612903225,0.1276595744680851,0.1153846153846153,0.0666666666666666,0.25905135,0.67023927,0.027992805,-0.32828233,0.119234875,0.2528191,0.08105183,0.1559655,-0.33908302,-0.3546854,politics,396,0.1232398481831991,-0.1400022338859846,0.411983464591811,-0.0614118497140381,0.0604780497061931,0.2987903552038268,-0.0344954772377874,0.18417430789499,-0.0445955711869733,0.0265634821976002,-0.061296288,1.082713,0.08336373,-0.14858198,0.7087389,-0.5713685,1.569308,1.7988906,0.39594987,-0.32948768
0,20-24,Russia,4,5,0.3902439024390244,0.109375,0.152,0.2539682539682539,0.1860465116279069,0.1111111111111111,0.0769230769230769,0.12502885,-0.19959587,0.1955864,-0.0048192996,0.29263765,0.37327337,-0.6335702,-0.3775685,-0.2505648,-0.06608112,movie,204,0.1142233587078581,-0.1430006232474373,0.0458737499288755,0.0061031510150977,-0.0117041755540131,-0.0782450962307201,-0.027777213566311,-0.0095843314112743,0.032012725359051,-0.0430293673780357,-0.1892779,2.110547,0.12269674,0.5218396,0.53065854,0.90240353,-1.167374,-0.92345285,-0.9657433,1.8075796
0,14-19,Russia,1,5,0.4085365853658536,0.2039800995024875,0.0846153846153846,0.2028985507246377,0.2285714285714285,0.1363636363636363,0.0666666666666666,-0.40798464,0.16977857,0.010876908,-0.16095717,-0.10895305,-0.046193335,0.14526726,0.3390991,-0.22832176,-0.3132365,sport,9,0.1514920927858494,-0.1861765150283474,0.1638047273232381,-0.024717543053736,0.0093907433812041,-0.3013390345649272,-0.1258466879624362,0.2190623062984595,-0.0330475357052437,0.0139453756438108,-0.81122965,-1.0450287,-1.9933348,0.33982432,0.27983564,-0.091018215,-0.02306171,-1.9636223,1.4114933,-0.9445513
0,20-24,Russia,4,6,0.360146252285192,0.1015228426395939,0.0942028985507246,0.144578313253012,0.18,0.064516129032258,0.0416666666666666,-0.4438095,-0.06406381,-0.28301612,0.2203424,-0.3923993,0.22890474,0.12665401,0.19299237,-0.23842163,0.065893844,sport,95,0.0902080718414801,-0.1050621888172721,0.1066572566692316,0.0072664087483439,-0.000844947753156,-0.1644371331298527,-0.0395504156998826,0.0579403278636949,-0.0633815335114664,0.0878811926346471,-1.1161304,-1.0269428,1.6761457,0.13859731,-0.70034724,1.3427327,0.008313432,0.6806642,-0.66723466,0.22231357
0,20-24,Russia,4,6,0.3820840950639854,0.062200956937799,0.0518518518518518,0.12,0.0571428571428571,0.1666666666666666,0.0434782608695652,0.29064378,0.48606282,0.16553174,-0.09685922,0.14553064,0.38560653,0.1316557,0.25824687,-0.15585516,0.1537133,politics,154,0.1051372388319853,-0.1212092223431374,0.1758860620267804,-0.0305925257101437,0.0203270037747057,0.0500970155908176,-0.0085043186668139,-0.0108714514774342,0.0397285488591561,-0.0319732261479476,1.0763558,1.8771293,1.2023817,1.1651732,1.2140803,1.6099595,0.48839638,-0.03204798,-0.38318038,-0.20828405
0,20-24,Ukraine,3,6,0.4040219378427788,0.1085972850678733,0.1472868217054263,0.1486486486486486,0.1272727272727272,0.074074074074074,0.1111111111111111,0.075301595,0.48383865,-0.19366227,-0.36921233,-0.42182976,0.12425607,-0.003511453,0.20094322,-0.07129786,-0.12180027,covid,165,0.2212377701508783,0.0902978868549798,0.020767262584817,-0.0994163736691505,-0.1635158411932938,0.0017784973747232,-0.0242321660928549,-0.047521194509601,0.0160380793768833,-0.0287423899034105,-0.47613484,0.73886424,-0.37525815,0.29029176,0.12471224,-1.8662665,-0.9247077,-1.3476361,0.5866673,1.2815609
0,14-19,Russia,3,6,0.4186471663619744,0.1222707423580786,0.1333333333333333,0.1492537313432835,0.0943396226415094,0.0,0.1578947368421052,0.12831287,-0.26189798,0.057510074,-0.07212544,0.019449163,0.24969937,-0.3188575,-0.084632374,-0.10312312,0.6113321,movie,253,0.1902651736806489,-0.2640848339408483,-0.0852754301909386,0.2388763495946578,-0.1381207737579068,0.0793142564584912,0.0037320247075902,-0.0182255752645347,0.0601318383473355,-0.0562324048230676,0.20893529,-1.9119127,-0.03949153,0.16790326,-1.1532413,-0.25258836,-0.41939214,-1.4247011,-2.0349503,0.2411401
0,25-33,Russia,0,6,0.2595978062157221,0.1408450704225352,0.1228070175438596,0.088235294117647,0.1379310344827586,0.0232558139534883,0.28125,-0.45053226,-0.2536001,0.07245285,-0.05728726,-0.047607467,0.11171118,-0.27408537,0.2592955,0.1130507,-0.39031267,movie,256,0.1994921629543438,-0.2887488412072884,-0.1603799624697984,-0.1337597505340692,0.0764594208655789,-0.0278968431010887,-0.0293893910436952,0.0510850278648701,0.0132626580576898,-0.0451072623427053,1.2821051,0.5185981,-0.00019390792,-1.659999,-1.4321233,-0.8622725,-0.36266527,0.18027523,-0.66515845,0.32012728
0,25-33,Russia,4,6,0.3839122486288848,0.1095238095238095,0.1209677419354838,0.1034482758620689,0.1428571428571428,0.1607142857142857,0.1111111111111111,0.09478717,0.018135304,0.37738603,-0.5869455,0.22028625,-0.44869873,0.06596047,-0.056080107,0.39972168,0.083773226,politics,110,0.133368152188391,-0.1472575741064518,0.426216172151235,-0.0809619419086411,0.0717091946942411,0.4250403161349527,-0.0584859264671302,0.2835399546739851,-0.0866413908984558,0.0310776160194794,0.1528165,-0.45482793,0.17896156,-2.086607,-2.2733154,-0.2139508,0.05931457,0.16565493,-1.8681827,2.110525
0,14-19,Russia,2,6,0.3985374771480804,0.091743119266055,0.0866141732283464,0.1388888888888889,0.0862068965517241,0.074074074074074,0.0,-0.04365907,-0.07066828,-0.08220699,0.6290501,0.32023555,-0.20493904,0.24916361,-0.050922465,-0.74061656,-0.033879384,sport,223,0.0786839655542203,-0.0876394778593413,0.119458056635574,-0.0130913002119992,-0.0024684345069855,-0.2002107861279008,-0.0511008365887645,0.1108492639563837,-0.0239433360618949,0.0255303020777958,-0.47925997,-0.74315995,-0.49568412,1.8111211,-0.38402265,2.3330612,-0.032123372,-0.78497016,1.570624,-0.8581432
0,20-24,Russia,1,6,0.3930530164533821,0.0883720930232558,0.0839160839160839,0.0985915492957746,0.1020408163265306,0.0714285714285714,0.0,0.40231186,-0.16098806,0.20461753,0.5098258,0.09475529,-0.40720007,-0.09212784,-0.37411326,0.07311496,-0.2982515,movie,277,0.1793934350327448,-0.2485487919366569,-0.0888203094040897,0.1458901967733982,-0.0864585817749054,0.0334281467837219,-0.0197504710605147,0.0186443707007881,0.0598017357732067,-0.0787728324572464,-1.2276875,-0.35603607,-0.27403167,-0.09109245,-0.76417345,0.86134154,0.2338215,0.3136844,0.10538792,0.19193462
0,20-24,Russia,3,6,0.396709323583181,0.0414746543778801,0.0681818181818181,0.1323529411764706,0.1454545454545454,0.0,0.0625,0.57823515,0.29307097,-0.034353454,0.033731688,0.35313955,0.20465706,0.14850675,-0.06361138,-0.004769646,-0.13492702,movie,255,0.1571287219123221,-0.233816121569033,-0.1522626963785422,-0.1662991333602641,0.0948182921682055,0.0343434554106365,0.014494763885942,-0.010251737615242,-0.0332408807317568,0.0423977613513913,-0.10566046,-0.57951546,-0.062832095,0.07141984,-0.5401095,-0.4532885,1.0470855,-0.3697884,-1.5309882,1.0933695
0,20-24,Russia,0,6,0.3930530164533821,0.0232558139534883,0.031055900621118,0.0746268656716417,0.081081081081081,0.0869565217391304,0.0,-0.32668126,0.14040437,-0.32819745,-0.12527493,-0.15538724,0.35662794,0.010060577,0.19359837,-0.3833852,-0.20097756,covid,328,0.3143699992743722,0.1783378590514009,-0.0078994642490982,0.0309371135348694,0.0595182678190547,9.9193081648301e-05,-0.0481188220581061,-0.0335941089355678,0.0153375542364927,-0.0241484527180855,1.005679,-0.17011511,0.9409017,-0.8685231,-0.021713486,-1.0394459,-0.1470688,-2.5245416,-0.7000344,0.3412897
0,20-24,Russia,0,6,0.4040219378427788,0.1221719457013574,0.0915492957746478,0.1470588235294117,0.1636363636363636,0.1304347826086956,0.1363636363636363,-0.12509139,0.15359436,-0.37525266,0.26799333,-0.42089278,0.011936489,0.044165008,-0.08599748,-0.083044425,0.10016163,covid,292,0.2356833203272534,0.054540809270591,0.0411332002386113,-0.1044144020003901,-0.155319241633018,0.0204242619728106,-0.0492296364059773,-0.0383765033868782,0.1156222508969666,-0.1386908322913331,0.43552077,0.9632888,-2.1807368,-2.3937666,-0.15133333,0.36502993,0.14813568,0.70081353,-0.5095096,0.82478535
0,20-24,Russia,0,6,0.4460694698354662,0.1188524590163934,0.0833333333333333,0.136986301369863,0.1320754716981132,0.0,0.0625,-0.4172402,0.18032932,-0.17875227,0.23590192,-0.013702691,0.018370604,-0.010336082,-0.4273228,0.47577703,-0.23869263,politics,166,0.114307329177789,-0.1353624746441991,0.2814377142831911,-0.0690927523895429,0.0529487944086419,0.3910981652658575,-0.0919043254573345,0.2963504009528502,-0.0357187875980769,-0.0159252796807816,-0.4669089,-0.09398758,0.95863503,-1.6401002,1.6242416,-1.4229647,-1.5197216,1.3731272,0.2866631,-0.9298485
0,20-24,Russia,3,3,0.4416058394160584,0.0909090909090909,0.1216216216216216,0.1818181818181818,0.3125,0.0,0.125,-0.26969227,-0.21056913,0.04699343,-0.022249755,-0.5808419,-0.24763635,-0.1945561,0.14184225,0.41387522,-0.355337,covid,308,0.2026057953087288,0.053476957620501,0.0147299054243261,-0.0952155952177738,-0.1277184443434399,-0.0069515547380124,-0.0446368498207324,0.0177890779112226,0.0159963792140762,-0.039145540407089,0.3713934,-0.067177504,0.27427313,0.10019995,0.36085954,0.6462428,-0.59879744,1.4293896,-0.2048317,-0.3165111
0,20-24,Russia,2,4,0.3450292397660818,0.0677966101694915,0.1,0.1428571428571428,0.0,0.25,0.2142857142857142,-0.026990468,0.7060659,-0.05099416,0.35277075,-0.3954978,0.60137445,0.105258495,-0.11190912,-0.046861272,0.22713083,movie,244,0.2392362335354273,-0.3274804975080708,-0.0134227916127526,0.1544587295277753,-0.0903338503147202,0.0071208732789982,-0.0409932216726585,0.0271094139776388,0.0760313340738648,-0.0962611364173576,-0.6811458,0.40632913,-0.6880354,-1.1338973,-0.7345128,-0.18894492,-1.3149321,1.6026026,1.7197388,0.48809838
0,20-24,Ukraine,3,3,0.3941605839416058,0.1759259259259259,0.1515151515151515,0.3,0.1428571428571428,0.1111111111111111,0.1904761904761904,-0.2537678,0.24647549,-0.13347973,-0.10777586,0.19555485,0.4794693,0.16210407,0.3381159,-0.4039923,0.61086375,sport,256,0.1380797601535811,-0.1509767952522865,0.1731423354076688,-0.0128678241616829,0.0093976602526409,-0.1407146787111661,-0.0357855023528594,0.0233446554076361,0.0089732617470132,-0.0258188055464686,0.60374343,0.5597436,-0.4781161,-0.14888468,-1.5090327,-1.5939308,0.9969097,0.7271345,0.19756897,1.0163717
0,14-19,Russia,0,4,0.3771929824561403,0.0387596899224806,0.1372549019607843,0.1333333333333333,0.0909090909090909,0.0,0.1538461538461538,-0.13907984,0.3735334,0.17922157,-0.11143407,0.03426669,0.0051624025,-0.46232912,-0.31807962,-0.18179105,-0.27340898,covid,277,0.2197743814145581,0.0881584584572016,0.0036517137292608,-0.0948861801445893,-0.163253388167249,-0.0093026323736225,-0.0253816560789735,-0.0193525331416287,0.0140149306832779,-0.0212112037175504,0.3192908,1.1625675,-0.763735,-1.2845696,-1.6976465,0.1930554,0.81178087,1.2608114,-0.18308033,-0.31794164
0,25-33,Russia,0,4,0.2543859649122807,0.1379310344827586,0.1142857142857142,0.0967741935483871,0.0892857142857142,0.0476190476190476,0.0357142857142857,-0.09556388,-0.28503007,0.5171807,0.031657144,0.26117295,-0.2469126,-0.0841434,0.27455387,0.1611212,-0.088925816,covid,324,0.2048285297039653,0.0623051684606046,0.0269055545307689,-0.07616664407941,-0.1384984241716016,-0.0255875445174161,-0.0336939289913055,0.0035042992802373,-0.0049151688336442,-0.0296628774514965,0.106054485,-1.1069342,1.5690178,0.8587156,0.84071404,0.036321748,0.7183598,-1.1525021,0.94717807,-0.049519476
1,20-24,Belarus,2,4,0.3596491228070175,0.2195121951219512,0.2098765432098765,0.2727272727272727,0.25,0.3571428571428571,0.3333333333333333,0.24091615,0.10905832,-0.119588636,-0.38371047,-0.3383462,0.04776808,-0.07491829,0.054231457,-0.049762726,0.09377664,politics,35,0.1412459875210348,-0.1495328107576619,0.2974427084000931,-0.0525712298550519,0.0272832466191175,0.0879523521163663,-0.0288051333232427,0.0520666129539492,-0.0014975197847907,0.0225115210220433,-0.32603058,0.33646974,-0.55804276,-0.025660122,-0.3835243,0.6338951,-0.099790186,-0.33332652,1.3689668,-0.5527778
0,25-33,Russia,0,3,0.3686131386861314,0.0396039603960396,0.0655737704918032,0.1379310344827586,0.2222222222222222,0.1538461538461538,0.0,0.3761131,0.37348768,-0.5951212,0.17550044,0.30629152,-0.32898986,-0.08794534,-0.12687574,-0.0916604,-0.38944817,politics,119,0.1254727768450922,-0.1395168356603878,0.3916322419731408,-0.0802231430060727,0.0610003372002264,0.3950061493166051,-0.0944905690837642,0.3237226235391976,-0.0657462478952441,0.0124865936740389,0.18518713,-0.9061824,-0.12390443,-0.9865134,-0.7965417,1.0094745,0.7252085,-0.9213058,-1.6052827,0.40481624
0,20-24,Russia,0,3,0.3795620437956204,0.1538461538461538,0.1142857142857142,0.0769230769230769,0.1071428571428571,0.0,0.0,0.0050964593,-0.00080297614,0.05367191,0.023341116,0.007315816,0.22788227,-0.19890802,0.47131914,-0.61099154,0.33527842,sport,221,0.1766360111634812,-0.2310943159976162,0.2053359240958787,-0.0282454761523229,0.0277001962110624,-0.2383682802780197,-0.1268290390766825,0.1271883234372892,0.0017102350555208,0.0128789407882136,-0.37625504,-0.5545228,-1.8871143,-0.53250617,-2.4240162,-0.5502862,-1.3470052,-0.21128799,0.24133351,-1.0158958
0,14-19,Russia,3,4,0.4327485380116959,0.0743243243243243,0.0625,0.2051282051282051,0.125,0.0625,0.0833333333333333,-0.4238382,-0.10273546,0.035376497,-0.30171254,-0.5675952,0.4392795,-0.079149984,0.44985625,-0.08871539,-0.06909892,movie,229,0.121362996154106,-0.1627651861610025,-0.0104579660323117,-0.0151035378856946,0.0033045157015395,-0.0005487580669468,-0.0495320372284042,0.0620681053407289,0.0683979217025212,-0.0913042446870556,1.2905096,0.6369993,-0.109663084,0.9148228,-0.56657517,-0.8112444,1.3638377,-1.0664092,-0.102961086,0.58497864
0,14-19,Russia,2,3,0.3357664233576642,0.1413043478260869,0.1298701298701298,0.1276595744680851,0.0476190476190476,0.1111111111111111,0.0,-0.19789116,0.38213196,-0.75612056,0.0106971115,-0.12707633,0.26135844,0.4252323,0.33114,0.30631363,0.19140662,covid,225,0.3362699897646949,0.2217572139686082,0.0057832136290119,-0.1606000309858323,-0.2813261660545588,0.011112987907112,-0.0408205278285057,-0.0249281443056276,-0.0266836648052588,-0.0064963919478758,0.01373373,0.22723182,-0.7136689,-0.099776,1.5756053,-0.52005255,0.4775036,1.91225,-0.39713728,1.7772737
0,20-24,Russia,3,4,0.3976608187134502,0.0073529411764705,0.0352941176470588,0.02,0.0689655172413793,0.0,0.0,-0.19863774,-0.09613068,-0.41561934,-0.16163671,-0.6597231,0.307082,0.27911222,0.12524733,0.15700138,0.33455083,movie,355,0.141942002765622,-0.1896578712184073,-0.0312986935294301,0.0412890988291631,-0.0273710060645571,-0.0143997074137118,-0.0431187198144993,0.0645799185770727,0.0503233336175,-0.0664069593812919,1.5715283,0.6102942,0.82786596,0.9868141,0.5017356,-0.44781968,0.10457594,0.36756036,-1.2285674,-0.22048059
0,20-24,Russia,2,4,0.3625730994152046,0.1370967741935483,0.1304347826086956,0.2,0.2,0.0526315789473684,0.0714285714285714,-0.15207988,-0.08404669,-0.298013,-0.34412256,0.16255337,0.2838155,-0.35722595,-0.7145482,-0.24362609,-0.059033718,covid,286,0.181424519345879,0.0411815275615431,-0.0215106298660727,-0.0775017903338908,-0.1164745356379925,-0.0095704254560895,-0.0436316977308974,0.0277884246574651,0.0393613718412606,-0.0676942054506034,0.29295528,1.0821263,0.18752839,0.24192242,0.5624811,-0.25516415,-0.055414457,-0.96176857,0.52238786,-0.21350658
0,14-19,Russia,2,3,0.4160583941605839,0.0614035087719298,0.09375,0.1351351351351351,0.1071428571428571,0.0588235294117647,0.0,0.09159348,0.42073628,-0.3066202,-0.2425813,0.09285674,-0.14489567,0.29288062,0.09550342,0.29961178,0.40391108,business,130,0.1170460058111089,-0.1193735867771917,0.31239290256787,-0.0367026348936762,0.0299015214621413,0.1038303974802521,0.0369997848688619,-0.1044806295998724,-0.0623625325019188,0.1232820740324339,-0.10761542,1.5674914,2.2798247,-0.12721477,-0.3391675,-0.55226254,-0.53211755,-0.4948097,-0.5729062,0.021742055
0,14-19,Russia,4,4,0.4298245614035088,0.0816326530612244,0.1204819277108433,0.0888888888888888,0.1212121212121212,0.2,0.1111111111111111,-0.48781693,-0.24016449,-0.33189046,-0.5075578,-0.19669689,0.10984957,0.010778353,-0.26492795,-0.23944446,-0.2703133,movie,334,0.1588505781481199,-0.2132171205330155,-0.0122253884355201,0.0748621419352945,-0.0441556388782574,-0.0127368306069378,-0.0241839676909167,0.0178100809467644,0.0300902017985732,-0.042843093498837,-0.28159085,0.55062413,0.49191242,-0.6621311,-0.08498775,-0.62500817,-0.71099764,-0.8364858,-0.656142,-0.6397166
0,14-19,Russia,3,3,0.4197080291970803,0.0434782608695652,0.1216216216216216,0.1428571428571428,0.1428571428571428,0.0,0.0,-0.49857196,-0.555798,-0.07736211,-0.3526844,-0.4153678,-0.33036652,0.046956822,-0.04068935,0.42193,-0.0026955812,movie,211,0.1716262708705172,-0.2266797304521536,-0.0222518269994716,-0.0182194187006542,0.0045297291226428,-0.0429270814011503,-0.0581240558071008,0.0457524208212584,0.1280334168248684,-0.1738968075493748,1.6988233,-0.2018047,-1.0760647,-0.42930645,0.12229726,-0.42142788,1.1206081,0.83321065,-0.6865924,-0.8341103
